REGION TYPE,REGION,YEAR,WEEK,%UNWEIGHTED ILI,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Vermont,2014,5,4.62777,161,11,3479
States,Virginia,2014,5,3.69423,2599,112,70353
States,Washington,2014,5,1.72016,82,15,4767
States,West Virginia,2014,5,2.78674,354,44,12703
States,Wisconsin,2014,5,1.56174,64,32,4098
States,Wyoming,2014,5,2.07193,106,22,5116
States,Puerto Rico,2014,5,4.59418,30,1,653
States,Virgin Islands,2014,5,3.57143,13,1,364
States,New York City,2014,5,2.66786,2388,71,89510
States,Alabama,2014,6,3.62115,437,28,12068
States,Alaska,2014,6,1.60976,33,8,2050
States,Arizona,2014,6,2.64201,740,59,28009
States,Arkansas,2014,6,5.30612,169,14,3185
States,California,2014,6,3.83781,1628,137,42420
States,Colorado,2014,6,1.59832,357,11,22336
States,Connecticut,2014,6,3.27323,167,19,5102
States,Delaware,2014,6,2.98507,72,11,2412
States,District of Columbia,2014,6,9.0053,153,3,1699
States,Florida,2014,6,X,X,X,X
States,Georgia,2014,6,1.33199,343,36,25751
States,Hawaii,2014,6,5.58968,91,17,1628
States,Idaho,2014,6,2.09622,61,9,2910
States,Illinois,2014,6,2.09311,1120,108,53509
States,Indiana,2014,6,2.40204,198,39,8243
States,Iowa,2014,6,0.457302,141,20,30833
States,Kansas,2014,6,2.98964,176,32,5887
States,Kentucky,2014,6,1.05997,190,18,17925
States,Louisiana,2014,6,3.61763,1250,66,34553
States,Maine,2014,6,1.9725,99,31,5019
States,Maryland,2014,6,2.28933,282,26,12318
States,Massachusetts,2014,6,1.99802,525,55,26276
States,Michigan,2014,6,2.33985,366,54,15642
States,Minnesota,2014,6,2.15726,107,18,4960
States,Mississippi,2014,6,4.11217,698,41,16974
States,Missouri,2014,6,2.43792,162,24,6645
States,Montana,2014,6,0.518327,14,9,2701
States,Nebraska,2014,6,1.99442,50,15,2507
States,Nevada,2014,6,1.89535,351,42,18519
States,New Hampshire,2014,6,0.830816,33,26,3972
States,New Jersey,2014,6,3.41817,325,26,9508
States,New Mexico,2014,6,3.45948,426,30,12314
States,New York,2014,6,3.65359,586,162,16039
States,North Carolina,2014,6,1.7691,308,53,17410
States,North Dakota,2014,6,1.89639,41,11,2162
States,Ohio,2014,6,1.21782,176,53,14452
States,Oklahoma,2014,6,8.5917,327,21,3806
